F1x,F2x
-3.00e+00,3.0000000000000004
1.1081941875543877,-1.11e+00
0.5540970937771937,-5.54e-01
-8.66e-01,0.866025403784437
5.19615242270663,-5.20e+00
-2.60e+00,2.598076211353315
